config_id,flight_ok,can_liftoff,rpm_launch,mass_kg,inertia_kg_m2,blade_planform_m2,T_static_N,Q_static_Nm,Pshaft_static_W,T_over_W,h_max_m,flight_time_s,hover_time_s,v_max_m_s,v_impact_m_s,rpm_at_impact
2391,False,False,4000.0,0.01148199,2.67867e-05,0.003966000000000001,,,,,,,,,,
2392,False,False,4000.0,0.02053824,4.49314e-05,0.0047754,,,,,,,,,,
2393,True,False,4000.0,0.02105556,4.22135e-05,0.0056475,0.08951,0.001282,0.537,0.43335,0.0,0.0,0.0,0.0,0.0,4000.0
2394,True,True,4000.0,0.00445794,1.29197e-05,0.003874999999999999,0.148,0.001972,0.82603,3.38422,2.84362364,3.58712119,1.1979542,2.03787959,-3.91060478,1698.95452265
2395,True,True,4000.0,0.01171896,3.6023e-05,0.0045858,0.3537,0.0046,1.92684,3.07664,5.39122785,4.54721757,1.33179875,2.95655136,-5.76901245,1706.2752466
2396,False,False,4000.0,0.00597748,1.67351e-05,0.0036168000000000007,,,,,,,,,,
2397,True,True,4000.0,0.02130035,5.94685e-05,0.0052239999999999995,0.469,0.006443,2.69884,2.24449,2.80064701,2.8140526,0.58276579,2.35544054,-5.91278811,2108.12686608
2398,True,False,4000.0,0.00938634,2.75102e-05,0.0026582999999999997,0.02738,0.001232,0.51606,0.29735,0.0,0.0,0.0,0.0,0.0,4000.0
2399,True,False,4000.0,0.02031133,3.95874e-05,0.0054027,0.1328,0.001639,0.68654,0.66649,0.0,0.0,0.0,0.0,0.0,4000.0
2400,True,True,4000.0,0.0179975,5.02708e-05,0.007668,0.3791,0.004767,1.9968,2.1472,2.19711164,3.02381846,0.64240886,1.67555693,-4.87142282,2313.15820817
2401,True,False,4000.0,0.0242718,3.75841e-05,0.0062532,0.1345,0.001515,0.6346,0.56487,0.0,0.0,0.0,0.0,0.0,4000.0
2402,True,True,4000.0,0.00647396,1.74729e-05,0.0030225,0.2027,0.00234,0.98018,3.19165,4.91996289,4.53926866,1.61083625,2.6801235,-5.31330244,1646.48059272
2403,True,True,4000.0,0.01790309,5.71912e-05,0.0056099999999999995,0.485,0.006621,2.7734,2.7615,4.97479603,4.28399231,1.15890149,2.7988728,-6.24566897,1841.26998588
2404,True,True,4000.0,0.00838988,2.45565e-05,0.0027,0.2216,0.002457,1.02919,2.69243,5.42504053,4.75325082,1.30925983,2.71057693,-6.24928057,1878.94025487
2405,True,True,4000.0,0.0149677,4.44707e-05,0.0046370000000000005,0.3862,0.00447,1.87239,2.6302,2.85953221,3.19667602,0.43224107,2.28652481,-5.63685422,2045.03923337
2406,True,True,4000.0,0.01905939,5.70758e-05,0.006427500000000001,0.2937,0.004192,1.75594,1.57082,1.11291565,2.33289665,0.56329567,0.97614353,-4.1095088,2835.53218654
2407,True,True,4000.0,0.00929008,1.86565e-05,0.0036882,0.1343,0.001507,0.63125,1.47363,0.78925389,1.89876531,0.41428779,0.82877637,-3.53200484,2896.72830052
2408,True,True,4000.0,0.01244647,3.5022e-05,0.0044507999999999995,0.1683,0.007869,3.29616,1.37838,0.08696258,0.59514649,0.17434695,0.28816859,-1.29179734,2944.23589767
2409,True,False,4000.0,0.01409633,2.47993e-05,0.0057276,0.08218,0.001209,0.50642,0.59428,0.0,0.0,0.0,0.0,0.0,4000.0
2410,True,True,4000.0,0.01409478,2.28706e-05,0.0049949999999999994,0.1973,0.004184,1.75259,1.42692,0.17401089,0.80246765,0.23269372,0.43539317,-1.80764081,2836.92619233
2411,True,True,4000.0,0.01095416,3.45447e-05,0.0035385,0.127,0.001292,0.54119,1.18183,0.2380036,1.50254319,0.34258177,0.29056939,-2.10274956,3523.90661676
2412,True,False,4000.0,0.01768277,3.02552e-05,0.00527125,0.09011,0.001334,0.55878,0.51946,0.0,0.0,0.0,0.0,0.0,4000.0
2413,True,True,4000.0,0.01317606,3.74244e-05,0.0037295999999999996,0.2326,0.002745,1.14982,1.79951,2.18701951,3.14478988,0.68195606,1.48499509,-5.3335884,2563.71413093
2414,True,True,4000.0,0.01690201,3.65243e-05,0.004101200000000001,0.1985,0.002154,0.90227,1.19716,0.2178059,1.23573717,0.29864833,0.32381142,-2.0286739,3403.96912787
2415,True,True,4000.0,0.01084026,2.33328e-05,0.0033537499999999995,0.1802,0.002649,1.10961,1.69452,1.26045152,2.15176084,0.46490002,1.22243839,-4.3526058,2531.09695126
2416,True,False,4000.0,0.01787567,3.35822e-05,0.0045882,0.03954,0.001259,0.52737,0.22548,0.0,0.0,0.0,0.0,0.0,4000.0
2417,True,True,4000.0,0.02023581,4.70991e-05,0.00613,0.3065,0.003433,1.43801,1.54398,1.01159063,2.1851512,0.47401229,0.9518537,-4.00782366,2864.30580758
2418,True,True,4000.0,0.01351833,3.33339e-05,0.0039350999999999995,0.2131,0.003268,1.3689,1.60691,1.21261188,2.15354428,0.52385599,1.1609008,-4.32109934,2647.23919564
2419,True,True,4000.0,0.0193735,4.8178e-05,0.0051920000000000004,0.3838,0.00452,1.89333,2.01943,2.95596992,3.35316381,0.73942034,1.95200235,-5.88798608,2306.88944401
2420,True,False,4000.0,0.01927432,6.20083e-05,0.0046300000000000004,0.1863,0.002003,0.83901,0.98529,0.0,0.0,0.0,0.0,0.0,4000.0
2421,False,False,4000.0,0.00973886,3.08297e-05,0.0035855999999999996,,,,,,,,,,
2422,True,True,4000.0,0.02065157,5.5906e-05,0.004332,0.2167,0.002174,0.91064,1.06964,0.03648957,0.71711397,0.25373457,0.08640356,-0.84380472,3750.47613797
2423,True,False,4000.0,0.01066493,2.99277e-05,0.004713599999999999,0.02345,0.003091,1.29476,0.22414,0.0,0.0,0.0,0.0,0.0,4000.0
2424,True,True,4000.0,0.00780131,1.6289e-05,0.0028250999999999997,0.1392,0.001236,0.51773,1.81887,1.90253567,3.02003182,0.62620028,1.36676298,-4.8702991,2588.31379787
2425,True,False,4000.0,0.02046996,4.56966e-05,0.006481800000000001,0.09664,0.001741,0.72927,0.48125,0.0,0.0,0.0,0.0,0.0,4000.0
2426,True,True,4000.0,0.02458743,7.25435e-05,0.0085335,0.5588,0.007559,3.16631,2.31672,3.78201488,3.79542369,0.87655102,2.30544677,-5.78202981,2096.98595979
2427,True,True,4000.0,0.01188107,3.27589e-05,0.0041400000000000005,0.2369,0.003067,1.2847,2.03255,2.91632836,3.40175513,0.80391771,1.89451335,-5.48906092,2271.9326456
2428,True,False,4000.0,0.02257643,3.73627e-05,0.005516,0.07165,0.00112,0.46914,0.32351,0.0,0.0,0.0,0.0,0.0,4000.0
2429,True,False,4000.0,0.0151635,3.82827e-05,0.0040164,0.1017,0.02106,8.82159,0.68368,0.0,0.0,0.0,0.0,0.0,4000.0
2430,True,False,4000.0,0.02033202,5.05309e-05,0.006279999999999999,0.1917,0.003157,1.3224,0.96111,0.0,0.0,0.0,0.0,0.0,4000.0
2431,True,False,4000.0,0.0198648,4.72322e-05,0.00502,0.1039,0.001547,0.64801,0.53317,0.0,0.0,0.0,0.0,0.0,4000.0
2432,True,False,4000.0,0.01237394,3.38345e-05,0.0055404,0.1081,0.003737,1.56535,0.89053,0.0,0.0,0.0,0.0,0.0,4000.0
2433,True,True,4000.0,0.02479084,5.84811e-05,0.006190199999999998,0.4225,0.005781,2.42154,1.73727,1.78313262,2.56046072,0.52722758,1.46816952,-5.08543146,2506.67941457
2434,True,True,4000.0,0.01440883,3.68484e-05,0.005996249999999999,0.252,0.00327,1.36973,1.7828,1.43479604,2.56199097,0.57391973,1.19855331,-4.34927214,2600.92553121
2435,True,True,4000.0,0.01342852,2.8553e-05,0.004091249999999999,0.1667,0.001822,0.7632,1.26543,0.36784545,1.48807176,0.37786348,0.46328946,-2.58211008,3261.38640526
2436,True,True,4000.0,0.01253198,4.31273e-05,0.0029463000000000002,0.2429,0.0029,1.21475,1.97578,3.41900044,4.07896077,0.74581419,1.81465638,-6.31094213,2426.71367788
2437,False,False,4000.0,0.00787677,2.45314e-05,0.0023745,,,,,,,,,,
2438,True,True,4000.0,0.01037102,2.54629e-05,0.0035800000000000007,0.2487,0.002732,1.14438,2.44447,2.82096701,3.22158519,0.60418992,2.09829144,-5.46214737,2090.4518385
2439,True,True,4000.0,0.01444668,3.23546e-05,0.004923599999999999,0.1629,0.002245,0.94038,1.14943,0.08735354,0.83272127,0.2911849,0.1890877,-1.29530883,3505.92089425
2440,True,True,4000.0,0.00652489,1.27874e-05,0.00315,0.1129,0.001229,0.5148,1.76381,1.25321787,2.38424362,0.53705627,1.11534909,-4.05486517,2597.04526219
2441,True,True,4000.0,0.00970413,2.16816e-05,0.0033164999999999996,0.1143,0.001402,0.58727,1.20066,0.17403461,1.10151253,0.27527384,0.29070425,-1.80916131,3402.68424897
2442,True,False,4000.0,0.02043595,4.70284e-05,0.005734499999999999,0.04805,0.002835,1.18752,0.23968,0.0,0.0,0.0,0.0,0.0,4000.0
2443,True,True,4000.0,0.0097945,3.12418e-05,0.003952499999999999,0.2253,0.007638,3.1994,2.34482,0.70928937,1.28115005,0.23092627,1.29781523,-3.37864931,1925.71671734
2444,True,True,4000.0,0.01086704,3.15265e-05,0.0030885,0.1896,0.002046,0.85703,1.77852,2.57659077,3.43478452,0.73093672,1.59941719,-5.5949475,2570.2296819
2445,True,True,4000.0,0.02103658,5.74495e-05,0.0040575,0.2861,0.003071,1.28638,1.38635,1.29126616,2.53654378,0.72761863,0.99584744,-4.61588018,3025.32453587
2446,True,True,4000.0,0.00914456,2.28864e-05,0.004473,0.2969,0.003498,1.46524,3.30962,3.58851499,3.69212786,0.96074827,2.49100158,-5.07195934,1683.54637768
2447,True,True,4000.0,0.00801082,2.86995e-05,0.00279,0.1623,0.002708,1.13432,2.06525,2.13058896,2.70687445,0.56450615,1.8067627,-5.07303249,2262.985224
2448,True,True,4000.0,0.00605735,1.55409e-05,0.0026384000000000004,0.1551,0.001752,0.73388,2.61012,4.02613392,4.16017539,1.29549827,2.27048794,-5.37427964,1933.21556988
2449,True,True,4000.0,0.01733197,4.60052e-05,0.006150599999999999,0.3748,0.004577,1.91721,2.20436,2.91661001,3.42444345,0.71841994,1.95676232,-5.46115658,2215.53500728
2450,True,True,4000.0,0.00731135,2.43804e-05,0.0030437499999999996,0.2144,0.002751,1.15234,2.98922,4.03000767,3.99085873,1.00062238,2.50125135,-5.46928828,1771.9839212
2451,True,True,4000.0,0.00766646,1.98171e-05,0.0035936000000000006,0.1744,0.00782,3.27563,2.3189,0.3545804,0.860741,0.17166106,0.96646657,-2.48803244,1855.17241519
2452,True,False,4000.0,0.01270769,2.42826e-05,0.005430000000000001,0.1204,0.01266,5.30301,0.96581,0.0,0.0,0.0,0.0,0.0,4000.0
2453,True,True,4000.0,0.0056321,1.5491e-05,0.0021312,0.094,0.0008639,0.36187,1.70133,1.61333031,3.23795339,0.52628795,1.04872636,-4.59298561,2792.00300506
2454,True,False,4000.0,0.01801347,5.38206e-05,0.005124200000000001,0.05226,0.003531,1.47906,0.29574,0.0,0.0,0.0,0.0,0.0,4000.0
2455,True,False,4000.0,0.01802316,4.66176e-05,0.006394799999999999,0.1036,0.002524,1.05725,0.58595,0.0,0.0,0.0,0.0,0.0,4000.0
2456,True,False,4000.0,0.01106769,1.98831e-05,0.0034535999999999994,0.09347,0.001152,0.48255,0.86089,0.0,0.0,0.0,0.0,0.0,4000.0
2457,False,False,4000.0,0.01115017,2.66373e-05,0.0035262,,,,,,,,,,
2458,True,True,4000.0,0.0123734,3.77157e-05,0.0044519999999999985,0.1482,0.006211,2.60166,1.22093,0.04905454,0.5220227,0.16121199,0.17403598,-0.9748673,3271.7206993
2459,True,False,4000.0,0.01193226,2.94714e-05,0.0046656,0.09045,0.002763,1.15736,0.77271,0.0,0.0,0.0,0.0,0.0,4000.0
2460,True,True,4000.0,0.00634613,2.40761e-05,0.0021599999999999996,0.2157,0.002898,1.21391,3.46475,6.73442351,5.29137529,1.80413445,3.21117753,-6.22201789,1567.63933465
2461,True,False,4000.0,0.01322429,2.59596e-05,0.00519,0.07977,0.001105,0.46286,0.61489,0.0,0.0,0.0,0.0,0.0,4000.0
2462,True,True,4000.0,0.01321705,5.15889e-05,0.0033180000000000006,0.2033,0.002386,0.99945,1.56796,1.68035271,3.14226904,0.58217063,1.10620962,-4.97397913,2915.01759377
2463,True,True,4000.0,0.00747854,2.14667e-05,0.0019332000000000002,0.131,0.001462,0.6124,1.78561,2.63768546,3.54124006,0.70174524,1.5735094,-5.74686919,2571.98546203
2464,True,True,4000.0,0.01268693,4.18759e-05,0.004928,0.2693,0.009297,3.89432,2.16377,0.56528837,1.18776106,0.19671979,1.10102253,-3.08470319,2137.34929188
2465,False,False,4000.0,0.01535614,5.19456e-05,0.006165,,,,,,,,,,
2466,True,True,4000.0,0.01918193,5.53232e-05,0.004498199999999999,0.2002,0.002536,1.06228,1.0639,0.01944518,0.54612996,0.21166836,0.06063546,-0.61665548,3773.34963105
2467,True,False,4000.0,0.01701266,5.30989e-05,0.004617,0.005024,0.003373,1.41288,0.0301,0.0,0.0,0.0,0.0,0.0,4000.0
2468,False,False,4000.0,0.01419575,4.65204e-05,0.00439,,,,,,,,,,
2469,True,True,4000.0,0.01405215,4.30695e-05,0.004879999999999999,0.1577,0.002061,0.86331,1.14398,0.10609951,1.01088471,0.24773278,0.18859897,-1.42395465,3578.4385156
2470,True,True,4000.0,0.00992146,2.33037e-05,0.0038664000000000003,0.1902,0.002498,1.04636,1.95419,2.05934369,2.76544299,0.62710936,1.6293042,-4.89972375,2317.16216313
2471,True,True,4000.0,0.01011157,2.97925e-05,0.0048408,0.1264,0.001695,0.71,1.27426,0.28886714,1.45172397,0.37053649,0.37848616,-2.2674257,3329.54092437
2472,True,True,4000.0,0.00931868,3.14015e-05,0.0038810000000000003,0.396,0.004571,1.9147,4.33183,4.15573377,3.87361203,0.65541344,3.16588261,-5.48801059,1513.47726204
2473,False,False,4000.0,0.00667569,2.26149e-05,0.0026625,,,,,,,,,,
2474,True,True,4000.0,0.01670751,3.71858e-05,0.006007200000000001,0.1758,0.002591,1.08532,1.0726,0.01265307,0.41241127,0.11797773,0.05206077,-0.49743898,3739.27562874
2475,True,True,4000.0,0.01326979,3.61952e-05,0.0044328,0.2832,0.003648,1.52807,2.17551,2.49797711,3.22087745,0.63867549,1.74503254,-5.34666145,2259.67100488
2476,True,True,4000.0,0.0099649,2.54225e-05,0.0028062,0.189,0.001805,0.75608,1.93339,2.46420219,3.30108065,0.6268927,1.66901902,-5.53451119,2492.94637335
2477,True,True,4000.0,0.00996422,2.68264e-05,0.003940000000000001,0.2478,0.004362,1.82715,2.53506,1.52383534,1.93546511,0.34968735,1.93468726,-4.47467704,1921.19479081
2478,True,True,4000.0,0.02125863,5.4387e-05,0.006961800000000001,0.5017,0.008368,3.50518,2.40569,1.72829592,2.12991541,0.39878483,1.96941227,-4.81954523,2024.90414867
2479,True,False,4000.0,0.01884343,5.33438e-05,0.0039131999999999995,0.1736,0.002294,0.96091,0.93912,0.0,0.0,0.0,0.0,0.0,4000.0
2480,False,False,4000.0,0.0055163,2.39703e-05,0.002508,,,,,,,,,,
2481,True,True,4000.0,0.01085944,4.20748e-05,0.003312,0.2492,0.002569,1.0761,2.33922,5.20769912,5.58367834,1.64264302,2.11537899,-6.34640749,2232.02041184
2482,True,False,4000.0,0.01338643,2.54033e-05,0.003920000000000001,0.1196,0.001626,0.6811,0.91075,0.0,0.0,0.0,0.0,0.0,4000.0
2483,True,False,4000.0,0.01828436,4.02693e-05,0.004092800000000001,0.05941,0.001164,0.48758,0.33122,0.0,0.0,0.0,0.0,0.0,4000.0
2484,False,False,4000.0,0.00582822,2.34602e-05,0.002824,,,,,,,,,,
2485,True,False,4000.0,0.0102843,3.54086e-05,0.004932000000000001,0.1006,0.009096,3.81012,0.99714,0.0,0.0,0.0,0.0,0.0,4000.0
2486,False,False,4000.0,0.00612239,1.73727e-05,0.003135,,,,,,,,,,
2487,True,True,4000.0,0.00705697,2.63029e-05,0.0024657,0.08895,0.001779,0.74519,1.28487,0.21241192,1.16600245,0.28180212,0.34610131,-1.98834725,3292.37157888
2488,True,True,4000.0,0.0433416,0.0001237706,0.0088704,0.7611,0.01474,6.17428,1.79006,1.69185875,2.18090808,0.54479292,1.69582022,-5.11534196,2321.51015326
2489,True,True,4000.0,0.00532352,1.1919e-05,0.002188,0.08353,0.001257,0.52653,1.59946,0.74267543,1.67620728,0.3435267,0.91828144,-3.43540419,2689.46750465
2490,False,False,4000.0,0.00565904,1.23847e-05,0.00292,,,,,,,,,,
2491,True,False,4000.0,0.02183463,3.69592e-05,0.0056375,0.09426,0.002979,1.24784,0.44006,0.0,0.0,0.0,0.0,0.0,4000.0
2492,False,False,4000.0,0.02497519,5.85686e-05,0.004529700000000001,,,,,,,,,,
2493,True,True,4000.0,0.00816916,2.66562e-05,0.002556,0.1199,0.001243,0.52067,1.49614,1.26513228,2.90581146,0.56687759,0.87879337,-4.35236301,3015.59161038
2494,True,True,4000.0,0.01864994,5.90493e-05,0.007764,0.2656,0.01469,6.15333,1.45172,0.12026116,0.65849878,0.16502661,0.36013385,-1.50892604,2774.9843307
2495,True,True,4000.0,0.00773749,1.82382e-05,0.00309225,0.165,0.00171,0.71628,2.17378,1.50810843,2.33425122,0.42202644,1.54733196,-4.45130544,2343.71442725
2496,True,True,4000.0,0.02059081,4.63401e-05,0.00408975,0.2564,0.003559,1.49079,1.26933,0.32930618,1.30330762,0.33032347,0.47786865,-2.48342108,3182.90209122
2497,True,False,4000.0,0.01339632,2.90086e-05,0.0041125,0.1068,0.006715,2.81277,0.81267,0.0,0.0,0.0,0.0,0.0,4000.0
2498,True,True,4000.0,0.01619637,4.40998e-05,0.005235500000000001,0.173,0.002059,0.86247,1.08883,0.03997083,0.70704803,0.19114571,0.09801913,-0.88147828,3705.5083317
2499,True,False,4000.0,0.0168326,4.26431e-05,0.0046966,0.06221,0.001791,0.75021,0.37674,0.0,0.0,0.0,0.0,0.0,4000.0
2500,True,True,4000.0,0.00818745,1.65901e-05,0.0029952,0.112,0.000984,0.41218,1.39444,0.63244996,1.92290301,0.46104564,0.65169888,-3.24976872,3114.57509719
2501,True,False,4000.0,0.02804924,7.25343e-05,0.00602,0.1063,0.002465,1.03254,0.38632,0.0,0.0,0.0,0.0,0.0,4000.0
2502,True,True,4000.0,0.01012021,1.84188e-05,0.0037912500000000003,0.1335,0.001446,0.6057,1.34469,0.54135793,1.63966375,0.48648774,0.63985056,-3.03596146,3068.605804
2503,True,True,4000.0,0.00534665,1.16441e-05,0.0022429999999999998,0.1083,0.001058,0.44317,2.0648,2.23745403,3.2188938,0.64989951,1.5462224,-4.91242735,2352.66434248
2504,True,False,4000.0,0.03610792,7.14445e-05,0.0075953999999999995,0.1989,0.002517,1.05432,0.56152,0.0,0.0,0.0,0.0,0.0,4000.0
2505,True,False,4000.0,0.01806164,4.7734e-05,0.0041795999999999995,0.09145,0.001206,0.50517,0.51613,0.0,0.0,0.0,0.0,0.0,4000.0
2506,True,True,4000.0,0.01575282,3.06996e-05,0.0042387499999999995,0.2738,0.003436,1.43927,1.77177,1.64616508,2.40791131,0.50688594,1.45389423,-4.88982129,2456.98717344
2507,True,True,4000.0,0.01170255,2.8202e-05,0.0036000000000000003,0.12,0.001322,0.55376,1.04528,0.00804499,0.39595737,0.149861,0.033774,-0.39693985,3829.32574451
2508,True,True,4000.0,0.0146796,4.01387e-05,0.0066180000000000015,0.2888,0.003496,1.4644,2.00546,1.67270026,2.72979899,0.53292456,1.38435462,-4.47897506,2449.79078981
2509,True,True,4000.0,0.01336361,4.17671e-05,0.00485,0.3707,0.004449,1.86359,2.82768,4.50280764,4.35925843,1.11988318,2.52423419,-5.83896943,1882.78728013
2510,True,True,4000.0,0.00623529,1.46985e-05,0.0022854000000000004,0.0854,0.0008763,0.36706,1.39615,0.61850692,1.93155506,0.47560672,0.63047963,-3.21885052,3115.92156635
2511,True,True,4000.0,0.0066209,2.07702e-05,0.00299,0.1369,0.001578,0.66099,2.10774,2.21942079,3.03597283,0.59429102,1.71823329,-4.80685023,2371.25553462
2512,False,False,4000.0,0.0136872,2.88113e-05,0.005371800000000001,,,,,,,,,,
2513,True,True,4000.0,0.0196942,4.97096e-05,0.0054648000000000006,0.2181,0.002567,1.07526,1.12888,0.0894365,0.91251523,0.30531574,0.17474753,-1.31296891,3585.88368491
2514,True,True,4000.0,0.02957468,8.49464e-05,0.007210000000000001,0.6678,0.009469,3.96637,2.30175,2.28082684,2.46881522,0.45811559,2.2457376,-5.55374082,2118.26521201
2515,True,True,4000.0,0.02258997,4.30302e-05,0.0053675,0.2477,0.003264,1.36722,1.11774,0.047049,0.64870503,0.21506101,0.12717992,-0.95694187,3576.93384645
2516,True,True,4000.0,0.00762651,1.6553e-05,0.0023634000000000007,0.08143,0.0007244,0.30344,1.0884,0.04986881,0.77801313,0.22062822,0.11065231,-0.9837018,3698.77803006
2517,True,True,4000.0,0.00473304,1.26967e-05,0.0018225000000000003,0.1037,0.0009706,0.40656,2.23342,3.18664951,4.08836394,0.88644188,1.76945617,-5.42461352,2281.91928343
2518,True,True,4000.0,0.01321585,3.82336e-05,0.0038268,0.2336,0.00233,0.97599,1.80181,2.37360841,3.50900493,0.6656503,1.46029898,-5.44265085,2632.06154382
2519,True,False,4000.0,0.01786098,3.70333e-05,0.005733000000000001,0.05853,0.00114,0.47752,0.33404,0.0,0.0,0.0,0.0,0.0,4000.0
2520,True,True,4000.0,0.01808147,4.69614e-05,0.007371,0.4148,0.006149,2.57569,2.33849,2.05824286,2.61616389,0.54599155,1.84088792,-4.84686949,2104.80682311
2521,True,True,4000.0,0.02002428,7.30429e-05,0.00520695,0.4784,0.005655,2.36876,2.43537,4.42464362,4.38885373,0.84687049,2.42764363,-6.52105128,2164.1366963
2522,True,True,4000.0,0.01261313,3.58441e-05,0.0036839999999999998,0.2317,0.002166,0.90729,1.87255,2.97804477,3.99299834,0.76690871,1.61437477,-5.77889978,2564.82980404
2523,True,True,4000.0,0.0153185,3.3565e-05,0.0037416,0.1878,0.001746,0.73136,1.24971,0.44369818,1.67633897,0.42331901,0.49350353,-2.83953282,3304.31516669
2524,True,True,4000.0,0.0180498,3.71533e-05,0.005468,0.1778,0.004391,1.8393,1.00413,1.46e-06,0.01529156,0.0,0.00014734,-0.00534684,3982.80179406
2525,True,False,4000.0,0.01582443,3.1001e-05,0.0037799999999999995,0.1228,0.001058,0.44317,0.79105,0.0,0.0,0.0,0.0,0.0,4000.0
2526,True,True,4000.0,0.01306672,3.11728e-05,0.0042174,0.285,0.003909,1.6374,2.22336,2.77983497,2.98891407,0.6281898,2.15089216,-5.53990339,2084.10229491
2527,True,False,4000.0,0.0101504,3.02255e-05,0.004044999999999999,0.04988,0.001703,0.71335,0.50093,0.0,0.0,0.0,0.0,0.0,4000.0
2528,True,True,4000.0,0.01347933,3.52285e-05,0.004906499999999999,0.2981,0.006311,2.64355,2.25437,0.95400983,1.57552077,0.29636705,1.42934763,-3.83995517,2112.91343688
2529,False,False,4000.0,0.0187546,4.10341e-05,0.005522400000000002,,,,,,,,,,
2530,True,True,4000.0,0.00868435,2.57476e-05,0.0031688,0.2255,0.002664,1.11589,2.64692,3.76095458,4.11324225,0.91529028,2.14468721,-5.68050576,1995.448524
2531,False,False,4000.0,0.00715773,1.84586e-05,0.003812,,,,,,,,,,
2532,True,True,4000.0,0.00511086,1.41033e-05,0.002091,0.1527,0.001513,0.63376,3.04562,4.29743683,4.45992898,1.12706595,2.41444043,-5.54681466,1843.80600813
2533,True,False,4000.0,0.02315271,5.27503e-05,0.0073679999999999995,0.1237,0.004711,1.97334,0.54463,0.0,0.0,0.0,0.0,0.0,4000.0
2534,True,False,4000.0,0.01848811,3.78895e-05,0.004495000000000001,0.004752,0.0009802,0.41059,0.0262,0.0,0.0,0.0,0.0,0.0,4000.0
2535,True,True,4000.0,0.02413278,7.11619e-05,0.007379999999999999,0.5956,0.00869,3.64006,2.51581,3.60278047,3.39544762,0.65809402,2.56324323,-5.96115174,1968.13847517
2536,True,False,4000.0,0.02139465,5.72688e-05,0.00698,0.1073,0.01773,7.42673,0.51124,0.0,0.0,0.0,0.0,0.0,4000.0
2537,True,True,4000.0,0.01171396,3.86045e-05,0.004013999999999999,0.3037,0.003952,1.65541,2.64285,1.85962985,2.40987007,0.38156984,1.97790509,-4.89098078,2088.05243964
2538,True,True,4000.0,0.01300816,3.844e-05,0.005016,0.214,0.002593,1.08615,1.67698,1.56029334,2.83947572,0.6168713,1.15120414,-4.52912709,2734.32643342
2539,True,False,4000.0,0.01428368,4.55936e-05,0.004905249999999999,0.04839,0.01056,4.42336,0.34534,0.0,0.0,0.0,0.0,0.0,4000.0
2540,True,True,4000.0,0.00632837,1.75037e-05,0.0017932500000000001,0.1223,0.001554,0.65094,1.97,2.69394633,3.36714735,0.71392966,1.72931381,-5.66862606,2348.75976276
2541,True,False,4000.0,0.00783994,2.38238e-05,0.00348,0.06299,0.001441,0.6036,0.81901,0.0,0.0,0.0,0.0,0.0,4000.0
2542,True,False,4000.0,0.01341058,2.43667e-05,0.004534,0.1007,0.001655,0.69324,0.76544,0.0,0.0,0.0,0.0,0.0,4000.0
2543,False,False,4000.0,0.01186031,3.31534e-05,0.003108,,,,,,,,,,
2544,True,True,4000.0,0.00596528,1.78548e-05,0.0026760000000000004,0.1277,0.001317,0.55166,2.18218,2.25059488,3.37489913,0.57956169,1.55706413,-4.830763,2371.43911875
2545,True,True,4000.0,0.01022675,2.46456e-05,0.003394,0.1268,0.001571,0.65806,1.2639,0.28301777,1.35591858,0.32698239,0.39188825,-2.27931299,3303.25424571
2546,True,True,4000.0,0.00823106,2.07142e-05,0.0024696,0.08684,0.0009981,0.41808,1.07546,0.02626887,0.59895918,0.2000825,0.07443721,-0.71588767,3739.54994973
2547,True,True,4000.0,0.00776217,1.7106e-05,0.0025919999999999997,0.1269,0.00173,0.72466,1.66652,0.75987343,1.58490409,0.36274013,1.03486904,-3.53533224,2629.64793578
2548,True,False,4000.0,0.01540831,2.77668e-05,0.003952,0.04793,0.0008723,0.36539,0.31709,0.0,0.0,0.0,0.0,0.0,4000.0
2549,True,True,4000.0,0.00646612,1.63212e-05,0.0029275000000000004,0.08159,0.0009408,0.39408,1.28625,0.30718548,1.48127583,0.36698448,0.3957899,-2.33758137,3308.51521106
2550,False,False,4000.0,0.01565668,2.57227e-05,0.0040876,,,,,,,,,,
2551,True,False,4000.0,0.0275096,8.16047e-05,0.00748,0.2629,0.00335,1.40324,0.97418,0.0,0.0,0.0,0.0,0.0,4000.0
2552,True,True,4000.0,0.02834052,8.81973e-05,0.005780799999999999,0.3528,0.003853,1.61394,1.26897,0.68750492,2.10451644,0.55816904,0.61522673,-3.49566858,3286.46764069
2553,True,True,4000.0,0.01729512,4.95178e-05,0.00508725,0.2541,0.004537,1.90045,1.49766,0.57744094,1.50547507,0.31064862,0.78470935,-3.17108459,2843.00188486
